utc,family,ticker,side,target,ref,qual_score,qual_size,levels,book_depth,share_at_20
2026-09-07T08:48:35+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.8200,422.00,422.00,1,53404.21,0.04525
2026-09-07T08:48:35+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.1700,2160.00,2160.00,1,43368.00,0.00917
2026-09-07T08:48:35+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.4700,1049.50,1876.00,2,216052.87,0.01870
2026-09-07T08:48:35+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.5200,740.00,740.00,1,204649.75,0.02632
2026-09-07T08:48:35+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,0.0700,1170.00,1170.00,2,5413.00,0.01681
2026-09-07T08:48:35+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.7900,365.00,1240.00,3,7074.00,0.05195
2026-09-07T08:49:36+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.4900,109.91,2237.00,6,15404.33,0.15396
2026-09-07T08:49:36+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.4900,132.58,2265.70,6,15436.96,0.13108
2026-09-07T08:49:36+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.4300,478.86,478.86,1,15562.26,0.04009
2026-09-07T08:49:36+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.5400,664.85,2238.70,4,15347.84,0.02920
2026-09-07T08:49:36+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.4500,575.54,575.54,1,49257.58,0.03358
2026-09-07T08:49:36+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.5400,2679.81,2679.81,1,48555.35,0.00741
2026-09-07T08:49:36+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.7900,1365.20,2450.91,2,52704.37,0.01444
2026-09-07T08:49:36+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.1900,1330.15,2437.93,2,44931.31,0.01481
2026-09-07T08:49:36+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.4500,647.74,1117.24,2,211885.15,0.02995
2026-09-07T08:49:36+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.5400,2113.87,2113.87,1,201334.37,0.00937
2026-09-07T08:49:36+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,0.0200,2121.00,2121.00,2,5243.00,0.00934
2026-09-07T08:49:36+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.8300,490.00,1240.00,3,7074.00,0.03922
2026-09-07T08:50:37+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.5000,137.85,2259.30,5,15408.93,0.12670
2026-09-07T08:50:37+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.4500,344.05,2199.60,5,15370.86,0.05494
2026-09-07T08:50:37+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.4100,364.25,2180.00,4,14040.90,0.05205
2026-09-07T08:50:37+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.5500,528.56,528.56,1,15778.16,0.03646
2026-09-07T08:50:37+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.3700,317.22,393.61,4,47881.31,0.05931
2026-09-07T08:50:37+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.6000,2301.30,2301.30,1,47257.01,0.00862
2026-09-07T08:50:37+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.8300,509.47,509.47,1,52534.19,0.03777
2026-09-07T08:50:37+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.1500,1269.14,2365.85,3,42289.62,0.01551
2026-09-07T08:50:37+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.3100,624.91,1016.91,2,199257.35,0.03101
2026-09-07T08:50:37+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.6800,2547.00,2547.00,1,70280.15,0.00779
2026-09-07T08:50:37+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,0.0500,1120.00,1120.00,2,5430.00,0.01754
2026-09-07T08:50:37+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.7900,740.00,1240.00,3,7074.00,0.02632
2026-09-07T08:51:39+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.4900,85.20,2216.50,5,15366.13,0.19012
2026-09-07T08:51:39+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.4800,103.58,2217.60,6,15388.86,0.16185
2026-09-07T08:51:39+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.4300,274.09,486.29,2,14450.19,0.06801
2026-09-07T08:51:39+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.5500,130.72,2194.60,8,15310.67,0.13269
2026-09-07T08:51:39+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.3400,319.71,319.71,1,48414.63,0.05887
2026-09-07T08:51:39+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.6300,2303.88,2303.88,2,48783.69,0.00861
2026-09-07T08:51:39+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.8400,356.01,415.51,2,51766.86,0.05319
2026-09-07T08:51:39+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.1400,2304.71,2304.71,1,42627.79,0.00860
2026-09-07T08:51:39+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.2300,349.00,349.00,1,195246.53,0.05420
2026-09-07T08:51:39+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.7600,2134.00,2134.00,1,47362.89,0.00929
2026-09-07T08:51:39+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,0.0500,1120.00,1120.00,2,5363.00,0.01754
2026-09-07T08:51:39+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.7900,740.00,1240.00,3,7074.00,0.02632
2026-09-07T08:52:40+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.4900,117.55,2275.00,5,16401.23,0.14540
2026-09-07T08:52:40+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.5000,79.31,2300.10,8,17131.16,0.20138
2026-09-07T08:52:40+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.2600,395.03,609.07,2,14466.97,0.04819
2026-09-07T08:52:40+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.7100,259.56,703.26,4,17068.33,0.07154
2026-09-07T08:52:40+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.2600,2105.00,2105.00,1,48199.70,0.00941
2026-09-07T08:52:40+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.7300,235.00,410.50,3,48492.33,0.07843
2026-09-07T08:52:40+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.7500,324.50,422.00,2,52114.01,0.05806
2026-09-07T08:52:40+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.2400,2183.00,2183.00,1,48253.39,0.00908
2026-09-07T08:52:40+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.1300,1841.75,3407.75,2,187196.85,0.01074
2026-09-07T08:52:40+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.8600,2770.44,2770.44,1,29139.33,0.00717
2026-09-07T08:52:40+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,0.0400,1120.00,1120.00,2,4243.00,0.01754
2026-09-07T08:52:40+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.7900,1240.00,1240.00,2,7074.00,0.01587
2026-09-07T08:53:41+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.2900,78.25,2233.70,5,15287.33,0.20356
2026-09-07T08:53:41+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.7000,125.68,2363.70,9,16994.76,0.13729
2026-09-07T08:53:41+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.2600,368.74,600.48,2,16999.88,0.05145
2026-09-07T08:53:41+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.7000,482.77,883.55,2,15970.52,0.03978
2026-09-07T08:53:41+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.2400,2352.00,2352.00,2,47978.70,0.00843
2026-09-07T08:53:41+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.7300,1267.13,2327.13,2,48502.96,0.01554
2026-09-07T08:53:41+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.7500,790.58,1459.46,2,52993.76,0.02467
2026-09-07T08:53:41+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.2400,330.50,330.50,1,46773.89,0.05706
2026-09-07T08:53:41+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.1400,3427.96,3427.96,1,181460.39,0.00580
2026-09-07T08:53:41+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.8400,1829.86,1829.86,2,26094.60,0.01081
2026-09-07T08:53:41+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,0.0100,13123.00,13123.00,2,13123.00,0.00152
2026-09-07T08:53:41+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.8700,365.00,1240.00,3,7074.00,0.05195
2026-09-07T08:54:42+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.1700,83.76,626.10,10,13159.63,0.19276
2026-09-07T08:54:42+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.6600,78.01,300.20,13,13497.16,0.20406
2026-09-07T08:54:42+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.2200,173.21,468.83,3,15454.73,0.10352
2026-09-07T08:54:42+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.7700,218.63,963.31,4,16021.19,0.08381
2026-09-07T08:54:42+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.1500,655.78,2286.11,3,45909.38,0.02960
2026-09-07T08:54:42+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.8400,1323.87,2465.23,2,49959.12,0.01488
2026-09-07T08:54:42+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.8300,1384.05,2516.15,3,52421.29,0.01424
2026-09-07T08:54:42+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.1500,424.00,424.00,1,44211.84,0.04505
2026-09-07T08:54:42+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.1500,308.73,308.73,1,181657.08,0.06084
2026-09-07T08:54:42+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.8400,2062.00,2062.00,1,30371.93,0.00961
2026-09-07T08:54:42+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,0.0100,8045.00,8045.00,2,8045.00,0.00248
2026-09-07T08:54:42+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.9100,966.00,1841.00,3,7675.00,0.02028
2026-09-07T08:55:43+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.1500,130.76,303.06,5,13823.79,0.13266
2026-09-07T08:55:43+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.8100,200.85,314.70,4,17557.43,0.09056
2026-09-07T08:55:43+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.0300,330.96,330.96,1,3793.56,0.05699
2026-09-07T08:55:43+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.9600,181.62,301.15,2,16667.36,0.09920
2026-09-07T08:55:43+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.0420,268.12,2345.00,4,26336.22,0.06941
2026-09-07T08:55:43+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.9510,251.50,383.00,2,47932.84,0.07366
2026-09-07T08:55:43+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.7600,2328.00,2328.00,1,51402.74,0.00852
2026-09-07T08:55:43+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.2300,354.20,606.81,2,47623.19,0.05345
2026-09-07T08:55:43+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.0430,3967.00,3967.00,1,163494.81,0.00502
2026-09-07T08:55:43+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.9530,304.50,366.00,2,18807.36,0.06163
2026-09-07T08:55:43+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,,0.00,14.00,0,14.00,0.00000
2026-09-07T08:55:43+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.9100,490.00,1240.00,3,4074.00,0.03922
2026-09-07T08:56:44+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.2000,100.07,2378.30,8,16115.93,0.16657
2026-09-07T08:56:44+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.7500,117.18,2318.48,8,17755.21,0.14580
2026-09-07T08:56:44+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.0200,1784.19,3303.24,2,3303.24,0.01109
2026-09-07T08:56:44+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.9700,335.00,335.00,1,15863.60,0.05634
2026-09-07T08:56:44+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.0420,145.42,328.64,4,27569.36,0.12090
2026-09-07T08:56:44+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.9460,685.00,2265.00,3,48830.01,0.02837
2026-09-07T08:56:44+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.9490,300.25,335.89,2,49264.94,0.06245
2026-09-07T08:56:44+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.0400,136.21,416.56,6,32928.46,0.12803
2026-09-07T08:56:44+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.0260,280.00,315.00,2,155332.18,0.06667
2026-09-07T08:56:44+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.9700,307.13,343.63,2,17110.26,0.06114
2026-09-07T08:56:44+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,,0.00,14.00,0,14.00,0.00000
2026-09-07T08:56:44+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.9100,740.00,1240.00,3,4074.00,0.02632
2026-09-07T08:57:46+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.1500,144.46,317.10,5,13627.33,0.12161
2026-09-07T08:57:46+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.8100,126.30,336.20,7,17912.93,0.13670
2026-09-07T08:57:46+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.0200,1199.74,2286.24,2,2286.24,0.01640
2026-09-07T08:57:46+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.9700,422.30,422.30,1,16037.42,0.04522
2026-09-07T08:57:46+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.0140,2149.00,2149.00,2,21165.22,0.00922
2026-09-07T08:57:46+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.9830,121.80,302.00,7,33153.31,0.14105
2026-09-07T08:57:46+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.9780,762.61,2382.11,3,51245.18,0.02556
2026-09-07T08:57:46+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.0210,168.01,377.84,4,16153.84,0.10638
2026-09-07T08:57:46+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.0040,616.00,616.00,1,138435.68,0.03145
2026-09-07T08:57:46+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.9950,4048.26,4048.26,1,26907.32,0.00492
2026-09-07T08:57:46+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,,0.00,14.00,0,14.00,0.00000
2026-09-07T08:57:46+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.9100,740.00,1240.00,3,4074.00,0.02632
2026-09-07T08:58:47+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.0400,828.19,1538.86,4,5731.16,0.02358
2026-09-07T08:58:47+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.9300,209.87,303.96,6,15542.29,0.08701
2026-09-07T08:58:47+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,,0.00,0.00,0,0.00,0.00000
2026-09-07T08:58:47+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.9900,455.84,455.84,1,10735.00,0.04203
2026-09-07T08:58:47+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.0030,359.98,509.98,2,589.98,0.05263
2026-09-07T08:58:47+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.9850,382.00,382.00,1,31648.55,0.04975
2026-09-07T08:58:47+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.8500,2303.42,2303.42,1,39472.82,0.00861
2026-09-07T08:58:47+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.1400,176.10,397.10,2,25235.10,0.10199
2026-09-07T08:58:47+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.0010,2851.89,2851.89,1,2851.89,0.00696
2026-09-07T08:58:47+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.9980,2052.68,2052.68,1,18536.27,0.00965
2026-09-07T08:58:47+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,,0.00,0.00,0,0.00,0.00000
2026-09-07T08:58:47+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.9600,320.87,1110.00,9,3344.00,0.05867
2026-09-07T08:59:48+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,,0.00,0.00,0,0.00,0.00000
2026-09-07T08:59:48+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.9900,254.82,386.29,3,7877.64,0.07277
2026-09-07T08:59:48+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,,0.00,0.00,0,0.00,0.00000
2026-09-07T08:59:48+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.9900,464.84,464.84,1,7111.80,0.04125
2026-09-07T08:59:48+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,,0.00,138.00,0,138.00,0.00000
2026-09-07T08:59:48+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.9960,71.00,371.00,4,14097.07,0.21978
2026-09-07T08:59:48+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.9840,417.00,417.00,1,21272.66,0.04577
2026-09-07T08:59:48+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.0060,550.81,550.81,1,1633.51,0.03504
2026-09-07T08:59:48+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,,0.00,0.00,0,0.00,0.00000
2026-09-07T08:59:48+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.9990,2379.00,2379.00,1,17268.32,0.00834
2026-09-07T08:59:48+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,,0.00,0.00,0,0.00,0.00000
2026-09-07T08:59:48+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.9900,296.00,1008.00,7,3362.00,0.06329
2026-09-07T09:00:49+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.2700,77.24,580.70,15,12396.23,0.20568
2026-09-07T09:00:49+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.6600,280.33,304.00,3,12895.52,0.06659
2026-09-07T09:00:49+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.6300,236.97,2166.30,5,15272.70,0.07783
2026-09-07T09:00:49+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.3500,467.62,467.62,1,16108.84,0.04102
2026-09-07T09:00:49+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.6300,1310.47,2427.00,2,48844.50,0.01503
2026-09-07T09:00:49+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.3500,371.29,371.29,2,49404.76,0.05111
2026-09-07T09:00:49+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.3500,476.00,751.26,3,48940.42,0.04032
2026-09-07T09:00:49+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.6300,2464.50,2464.50,1,50802.37,0.00805
2026-09-07T09:00:49+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.6100,1798.64,1798.64,1,196570.17,0.01100
2026-09-07T09:00:49+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.3800,1437.48,1437.48,1,208408.22,0.01372
2026-09-07T09:00:49+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,0.1100,267.81,1615.00,6,4617.00,0.06949
2026-09-07T09:00:49+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.7400,260.29,1096.00,10,6089.00,0.07136
2026-09-07T09:01:50+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.2700,1146.74,2226.74,5,14601.47,0.01714
2026-09-07T09:01:50+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.6800,330.70,2315.70,4,17402.23,0.05703
2026-09-07T09:01:50+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.7000,223.98,595.62,3,15769.88,0.08197
2026-09-07T09:01:50+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.2700,277.79,470.59,3,15322.61,0.06716
2026-09-07T09:01:50+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.5900,234.75,311.56,3,48763.68,0.07851
2026-09-07T09:01:50+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.3900,2298.00,2298.00,1,48503.26,0.00863
2026-09-07T09:01:50+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.3600,1578.15,2921.31,2,49021.27,0.01251
2026-09-07T09:01:50+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.6300,688.50,2407.50,3,52056.53,0.02823
2026-09-07T09:01:50+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.7000,4782.61,4782.61,1,62643.59,0.00416
2026-09-07T09:01:50+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.2900,571.60,1028.60,2,210575.49,0.03381
2026-09-07T09:01:50+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,0.1100,1248.00,1248.00,3,5611.00,0.01577
2026-09-07T09:01:50+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.7300,758.00,1258.00,4,7091.00,0.02571
2026-09-07T09:02:52+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.2200,675.00,2235.00,4,14467.49,0.02878
2026-09-07T09:02:52+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.7100,503.70,2378.70,3,14943.21,0.03819
2026-09-07T09:02:52+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.5200,130.57,2223.40,7,15257.25,0.13283
2026-09-07T09:02:52+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.4700,453.49,453.49,1,15532.71,0.04224
2026-09-07T09:02:52+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.4400,2182.72,2182.72,3,49205.80,0.00908
2026-09-07T09:02:52+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.5200,2540.24,2540.24,1,49210.23,0.00781
2026-09-07T09:02:52+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.4900,846.98,846.98,1,48286.54,0.02307
2026-09-07T09:02:52+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.5000,499.79,814.57,2,47286.52,0.03848
2026-09-07T09:02:52+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.5900,4255.47,4255.47,1,81898.73,0.00468
2026-09-07T09:02:52+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.4000,1250.00,2250.00,2,209894.38,0.01575
2026-09-07T09:02:52+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,0.0800,740.00,1240.00,3,5483.00,0.02632
2026-09-07T09:02:52+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.7600,1000.00,1000.00,1,7073.00,0.01961
2026-09-07T09:03:53+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.2300,367.50,2205.00,3,14438.49,0.05161
2026-09-07T09:03:53+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.7300,180.01,2236.26,3,14776.77,0.10000
2026-09-07T09:03:53+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.5200,443.51,735.03,2,15832.48,0.04315
2026-09-07T09:03:53+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.4500,313.18,526.16,2,15526.93,0.06003
2026-09-07T09:03:53+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.5900,1187.50,2288.62,3,48544.33,0.01656
2026-09-07T09:03:53+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.3800,2234.67,2234.67,1,48566.92,0.00887
2026-09-07T09:03:53+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.5200,2431.00,2431.00,1,49295.12,0.00816
